533,534,535,1183,1203,1216,1218,1238,1218,1209,1189,1209,1189,1237,1260,1252,1191,1189,1187,1198,1196,1245,1203,1221,1220,1203,1186,1260,1237,1187,1217,1188,1243,1210,1194,520,521,522,1220,1211,1199,1238,1189,1200,507,509,1215,1255,1194,1245,1198,1243,1252,1201,1243,1214,1194,1203,1219,1216,1185,1218,1205,594,1219,1221,1203,1255,1210,1252,1209,1195,1209,1205,1238,1196,1196,1214,1205,1220,1221,1245,533,535,1183,1219,592,1189,1208,1198,1245,923,924,924,925,1188,1219,1208,1237,1220
1189,1204,1208,1199,1255,1255,1204,1187,1202,1195,1248,1211,1214,507,508,509,1217,1192,1195,1185,1183,1208,1187,1201,1209,1211,1200,1252,1188,1248,1203,507,509,1200,1190,533,534,535,1196,1189,1209,1237,507,509,533,535,1215,1183,1210,1199,1245,1198,1243,549,1243,1198,1214,507,509,1194,1188,1209,1196,594,1215,1248,1239,1260,1197,1239,1206,1184,1187,1194,1195,1188,1193,1191,1217,1202,1260,1216,1218,1193,1200,1193,592,1195,1255,1194,1216,923,924,924,925,1206,1204,1198,1184,1183
1203,1237,1214,507,508,509,1194,1199,1237,1238,1196,1192,1219,520,521,522,1184,1243,1209,1217,1260,1191,1237,1237,1252,1184,1212,1183,1217,1193,1194,520,522,1199,1207,1204,1252,507,509,1213,1205,1205,533,535,1184,1206,1209,1219,1260,1210,1238,1215,1192,1215,1197,1185,1184,520,522,1197,1187,1237,1207,594,1208,1260,1221,1193,1193,1221,1210,1193,1243,1190,1210,1260,1212,1205,1183,1185,1215,1248,1255,1237,1205,1217,592,1245,1199,1200,1211,923,928,1170,925,1200,1212,1217,1207,1196
1215,1185,1189,520,521,522,1215,1190,1221,1208,1188,1218,1190,533,534,535,1255,1248,380,1185,1198,1183,1187,1207,1215,1260,1217,1248,1196,1200,1260,533,535,1194,1202,1211,1221,533,535,1186,1219,1219,1218,1219,1195,1237,1205,1194,1239,1191,1252,1201,1197,1260,1190,1206,1213,533,535,1189,1189,1237,1186,594,1211,1189,1238,1219,1255,1190,1217,1245,1220,1205,1248,507,508,509,1195,1185,1248,1248,1202,1204,1187,1238,592,1221,1186,1199,1209,936,919,942,925,1199,1183,1260,1219,1210
1199,1221,1208,533,534,535,1237,1198,1201,1184,1205,1221,1198,1214,1238,1203,1210,1199,1193,1238,1187,1187,1186,1184,1189,1260,1194,1196,1197,1191,1237,1189,1202,1207,1204,1215,1217,1260,1255,1198,1195,1212,1239,1193,1210,546,547,548,1210,1209,1206,1243,1245,1183,1252,1248,1206,1255,1214,1198,1191,1192,1184,594,1197,1208,1194,1211,1245,1194,1199,1201,1200,1252,1195,533,534,535,1239,1204,1216,1193,1220,1211,1210,1192,592,507,509,1248,1191,1194,936,937,954,1217,1204,1208,1191,1210
1219,1209,1193,1248,1195,1187,1183,1194,1192,1239,1188,1260,1237,1203,1213,1194,1237,338,340,1190,1252,1195,1199,1260,1209,1193,1215,1209,1239,1260,1187,1214,1255,1187,1243,1183,1195,1237,1197,1202,1212,1189,1192,1260,1212,1216,1239,1210,1187,1187,1190,1218,1221,1200,1202,549,549,1198,1183,1192,507,509,1215,1218,1245,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1204,533,535,1220,1237,1238,1212,1219,1212,1219,1203,1190,1202,1190
1191,1215,1201,1220,1190,1192,1209,1197,1188,1192,1214,1252,1197,1192,1183,1191,1212,351,353,1205,1209,1215,1214,1190,1202,1215,1220,1193,1238,1199,1202,1188,1188,1184,1255,1185,1189,1207,1205,1217,1200,1187,1191,1214,1204,1255,1214,1184,1213,1215,1188,1207,507,508,509,1184,1194,1194,1213,1192,533,535,1202,1214,1195,1215,1210,1255,1217,507,508,509,1221,1204,1206,1195,1197,1208,1200,1195,1252,507,509,1185,1238,1203,1200,1192,1189,1198,1239,1252,1197,1205,1208,1260,1199,1204,1213,1190
507,508,509,1185,1189,1260,1192,507,508,509,1198,1186,1238,507,509,1190,1184,364,366,1252,1184,1245,1215,1220,1190,1217,1217,1237,1188,1208,1205,1203,1208,1188,549,1252,1238,549,1186,1210,1198,1205,549,1220,1221,1191,1206,1239,549,1206,1206,1208,520,521,522,1195,1185,1211,1221,1183,1248,1243,1238,1239,549,1217,549,1216,1199,520,521,522,1245,1188,1215,1212,1193,1207,1196,1212,1221,533,535,1245,1202,1183,1199,1210,1197,1204,1213,1216,1252,1187,1211,1200,1203,1214,1193,1191
520,521,522,1239,1201,1189,1195,520,521,522,1239,1201,1190,520,522,1214,1248,1208,1200,380,1220,1239,1204,1197,1186,1186,1218,1216,1243,1248,1183,1193,1214,1195,1218,1214,1185,1217,1200,1191,1238,1243,1198,1194,1193,1208,1205,1260,1213,1192,1191,1184,533,534,535,1211,1204,1202,1203,1204,1237,1211,1190,1220,1192,1217,1200,1189,1213,533,534,535,1209,1200,1198,1209,1190,1208,1204,1215,1185,1205,1207,1217,1211,1193,1198,1197,507,508,509,1206,1237,1198,1218,1260,1185,1199,1184,1252
533,534,535,1208,1212,1199,1193,533,534,535,1219,1209,1211,533,535,1209,1248,1192,1206,1248,1186,1212,1191,1206,1248,1209,1191,1221,1208,1245,1206,1193,1183,1188,1192,1189,1260,1214,1221,1194,1248,1237,1197,1189,1198,1214,1243,1214,1221,1255,1237,1255,1202,1198,1221,1206,1184,1215,1252,1192,1202,1237,1212,1207,1219,1205,1201,1238,1245,1214,1221,1196,1211,1204,1202,1209,1216,1209,1201,1192,1190,1211,1211,1238,1194,1193,1239,1212,533,534,535,1211,1238,1220,1193,1237,1209,1186,1245,1203
1190,1185,1184,1214,1204,1184,1185,1203,1188,1213,1248,1201,1196,1190,1194,1190,1196,1255,1203,1237,1184,1215,1216,1239,1188,1198,1206,1243,1221,1217,1260,1213,1200,1217,336,336,336,1260,1211,1191,336,336,336,336,336,336,1204,1239,1255,1215,1218,1184,1198,1204,1221,1190,1220,1243,1207,1199,1205,1207,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1221,1184,1209,1209,1193,1193,1214,1255,1184,1209,1185,1187,1217,1220,1209,1191,1214,1184,1252,1199,1206,1237,1217,1211
1218,1219,1237,1184,507,508,509,1183,1196,1218,1185,1204,1201,1221,1186,1237,1205,1209,1202,1194,1221,1193,1191,1195,1260,1190,1185,1190,1201,1193,1245,507,509,1255,1206,1196,1199,1188,1237,1252,1191,1206,1203,1213,1255,1215,1217,1200,1214,1206,1198,1204,1221,1207,1218,1245,1218,1185,1187,1216,1205,1206,1219,1213,1185,1189,1183,1196,1207,1237,1216,1211,1213,1221,1194,1190,1208,1215,1221,507,508,509,1220,1204,1217,1206,1213,1206,1215,1211,1220,1245,1210,1214,1217,1194,1196,1212,1201,1210
1208,1245,1245,1194,520,521,522,1220,1239,1221,1215,1200,507,508,509,1248,1204,1187,1192,1237,1197,1219,1215,1185,1215,1221,1210,1199,1190,1216,1187,520,522,1239,1201,1195,1220,1183,1183,1216,1183,1248,1205,1193,1245,1219,1215,1252,1212,1215,1186,1210,1183,1195,1216,1252,1212,1194,1204,1200,1205,1209,1188,1220,1237,1212,1260,1239,1208,1189,1201,1218,1196,1239,1206,1260,1204,1185,1216,533,534,535,1212,1184,1186,1203,1209,1197,1260,1183,1255,1189,1248,1212,1201,1213,1214,1248,1248,1194
1192,1188,1252,1238,533,534,535,1187,1217,1201,1184,1221,520,521,522,1189,1216,1216,1218,1213,1209,1211,1217,1237,1197,1199,1200,1221,1191,1185,1191,533,535,1193,1252,1183,1220,507,508,509,1195,1210,1243,1219,1219,1196,1215,1210,1202,1214,1248,1205,1188,1200,1237,1203,1194,1237,1255,1202,1215,1196,1197,1255,159,1210,1216,1196,1207,1186,1206,1248,1186,1255,1219,1192,1206,1213,1188,1243,1201,1197,1217,1193,1195,1237,1221,1214,1201,1214,1196,1189,1208,1187,1216,1195,1185,1213,1207,1184
507,508,509,1186,1208,1185,1195,1220,1245,1190,1208,1211,533,534,535,1203,1220,1185,1195,380,1205,1215,1188,1210,1245,1243,1248,1238,1187,1207,1196,1214,1198,1220,1216,1209,1200,520,521,522,1239,1209,1184,1203,1206,1243,1252,1219,1209,1199,1209,1239,1212,1198,1209,1238,1185,1197,1198,1208,1194,1198,1260,1194,1185,1204,507,508,508,509,1195,1198,1201,1214,1203,1217,1203,1211,1199,1255,1237,1185,1196,1209,1255,1204,1201,1239,1184,507,508,509,1260,1199,1212,1212,1203,1237,1239,1196
520,521,522,1191,1186,1211,911,911,911,1243,1219,1190,1201,1183,1201,380,1243,1237,1208,1214,1198,1218,1216,1185,1196,1217,1208,1219,1190,1220,1206,1197,1201,1188,1217,1248,1237,533,534,535,1260,1209,1184,1184,1192,507,508,509,1186,1260,1239,1209,1238,1203,1205,1193,1192,1213,549,1189,1201,1190,1209,1201,1202,1188,520,525,526,522,1206,1213,1215,1189,1201,592,1194,1203,1245,1216,1189,1211,1186,1191,1194,1207,1212,1208,1185,520,521,522,1260,1218,1214,1239,1245,1197,1186,1185
533,534,535,1212,1198,1221,924,924,924,1209,911,1195,1205,1204,1203,1237,1201,1211,1183,1199,1207,1204,1186,1200,1183,1186,1221,1260,1221,1192,590,590,1199,1260,1197,1194,1218,1238,1186,1190,1208,1209,1188,1189,1201,520,521,522,1221,1239,1239,1239,1207,1183,1191,1196,1243,1239,1186,1183,1212,1204,1215,1260,1237,1199,520,538,539,522,1206,1194,1243,1187,1197,1221,1217,1212,1238,1237,1255,1212,1221,1248,1255,1193,1217,1200,1193,533,534,535,1221,1205,1204,1218,1237,1184,1205,1237
1237,1216,1190,1260,1196,1210,928,929,1172,924,924,1194,911,1205,1238,1191,1194,1215,1186,1205,1205,1206,1237,1187,590,590,1238,1205,590,590,590,1202,549,1221,1260,1239,1221,549,1203,1255,1201,1260,1184,1212,507,533,534,535,1207,1238,1206,1204,1255,1184,1215,1193,1239,1243,1243,1238,1218,1194,1208,1208,1190,1209,533,534,534,535,1183,1211,1192,1188,1252,1191,1217,1221,1207,1213,1183,1207,507,509,1187,1260,1199,1209,507,509,1187,1237,1190,1245,1217,1188,1260,1196,1212,1219
911,911,911,911,1218,924,941,942,924,924,924,1172,924,1186,911,1210,1205,1205,1205,1205,1194,1211,1260,1199,590,590,1188,1216,1186,1202,1255,1245,1205,1202,1209,1189,1243,1237,1205,1248,549,1191,1248,1209,520,521,522,1255,1245,1239,1239,1188,1183,1260,1215,1210,1188,1243,1191,507,509,1211,1238,1190,1191,1248,1216,1191,1243,1260,1260,1195,1206,1212,1193,1215,1196,1216,1184,1187,1207,1238,520,522,1188,1198,1202,1245,520,522,1248,1184,1185,1208,1196,1207,1216,507,509,1184
924,924,924,924,1172,924,924,1131,924,924,924,924,924,924,924,940,911,911,911,1205,911,911,1198,1221,590,590,1199,1190,1216,1184,1237,1215,1215,1255,1260,1239,507,508,509,1212,1208,1190,1198,1207,533,534,535,1185,1206,1183,1187,1238,1220,1205,1194,1197,1188,1255,1212,520,522,1243,1183,1248,1217,1208,1190,1207,1190,1252,1237,1211,1200,1219,1203,1188,507,509,1205,1204,1193,1196,533,535,1189,1194,1196,1212,533,535,1204,1245,1218,1221,1188,1199,1245,533,535,1237
924,924,924,924,1172,929,924,924,928,937,929,924,1131,924,924,1172,924,924,924,1205,924,1131,1245,1202,590,590,1200,1219,1260,1191,1188,1221,1193,1200,1239,1197,520,521,522,1195,1199,1237,1188,1214,1260,1207,1183,1210,1187,1237,1189,1260,1191,1189,1193,310,1206,1212,1237,533,535,1206,1188,1206,1197,1195,1216,1207,1215,1194,1255,1188,1245,1191,1214,1237,520,522,1245,1208,1201,1184,507,509,1255,1217,1216,1213,1248,1197,507,509,1205,1217,1238,1255,1213,1207,1260,1184
924,924,924,924,941,942,924,924,925,1238,923,924,924,924,1214,1212,1200,937,937,1205,937,1245,1189,1205,590,1204,1200,1218,590,590,590,1195,1192,1255,1215,1203,533,534,535,1207,507,508,509,1239,1188,1214,1216,1221,1187,1207,507,508,509,1203,1255,323,1219,1192,1260,1210,1221,1201,1199,1202,1201,1191,1192,1248,549,1202,1216,1207,546,547,548,1198,533,535,1189,1210,1188,1200,533,535,1216,1206,1220,1191,1189,1208,520,522,1184,1205,1213,1214,1248,1210,1183,1243
937,937,929,924,924,924,924,924,941,911,942,924,924,924,1204,1255,1209,380,1215,1205,1198,1191,1191,1191,1215,1252,1209,1187,1183,1210,590,1220,1203,1203,1212,1217,1245,1185,1239,1185,520,521,522,1217,1206,1245,1189,1213,1208,1199,520,521,522,1189,1183,1187,1239,546,547,548,1238,1183,1209,911,1200,1238,1204,1207,1204,1221,1199,1188,1252,1192,1183,1243,1220,1186,1202,1239,1199,1183,1219,1200,1188,1185,1238,1255,1203,1204,533,535,1221,1221,1213,1194,1201,1198,1208,1260
1220,1199,1185,1118,924,924,924,924,924,924,924,924,924,1203,1214,1212,1255,1252,1208,1193,1215,1212,1216,1217,1205,1238,1205,1243,1237,1201,1188,1237,1185,1196,1191,1190,1252,1215,1194,1199,533,534,535,1216,1238,1211,1213,1191,1217,1185,533,534,535,1220,1217,1183,1218,1238,1237,1212,1193,1201,1214,1189,1215,1191,1209,1201,1186,1193,1203,1201,1201,1199,1184,1203,1198,1185,1200,1201,1218,1204,1187,1210,1193,1212,1215,1192,1213,1237,1218,1214,1218,1219,1192,1186,1210,1199,1198,1219
1210,1221,1218,924,924,924,924,1159,924,924,924,1159,924,1214,1191,1204,1202,1204,1195,1184,1237,1260,1210,1200,1192,1210,1183,1208,890,1218,1184,1221,1200,1252,1212,1204,1198,1219,1188,1216,1194,1206,1238,1190,1185,1245,1192,1185,1216,1198,1185,1221,1191,1183,1207,1198,1188,1214,1193,1243,1209,1186,1209,1211,1184,1245,1219,1210,1205,1190,1191,1189,1213,1255,1237,1196,1239,1260,1239,1198,1187,1213,1213,1243,1260,1248,1238,1219,1195,1193,1199,1186,1209,1238,1220,1207,1187,1217,1201,1218
911,911,1209,924,924,924,924,924,924,924,924,924,924,1186,1219,1214,1221,1217,1248,1243,1202,1198,1209,1186,1203,1202,1194,1196,1245,1196,1220,1205,507,508,509,1195,1187,1187,1203,1252,1238,1185,1203,1213,1217,1260,1200,1198,1201,1212,1216,1205,1193,1197,1191,1213,1221,1208,1187,1238,1216,1183,1216,1252,1210,1203,1196,1260,1215,1187,1184,1192,1238,1238,1192,1213,1194,1219,1213,1217,1216,1201,1205,1221,1238,1215,1221,1193,1197,1200,1260,1237,1183,1207,1214,1248,1237,1216,1205,1255
924,924,924,924,924,924,924,924,924,924,924,924,1214,1239,1218,1255,1204,1191,1193,1248,1238,1238,1203,1252,1239,1194,1199,1209,1186,1216,1188,1212,520,586,586,586,586,586,1206,1219,1191,1183,1203,1215,1260,1216,1193,1221,1255,1248,1186,586,586,586,1220,1187,1195,1200,1220,1218,1220,1213,1183,1207,1216,1237,1217,1202,586,586,1191,1245,1219,1212,1217,1186,1208,1204,1200,590,590,590,590,590,590,590,590,590,590,1207,1196,1217,1195,1199,1186,1185,1217,1204,1219,1248
924,1118,924,924,1159,924,924,924,1159,924,1118,924,1185,1183,1213,1239,1209,1209,1194,1238,1206,1237,1218,1221,1219,1243,1237,1197,1219,1214,1209,1199,533,590,585,599,587,586,1186,1248,1217,1211,1200,1189,1220,1238,1209,1185,1190,1203,1238,586,586,586,586,1217,1221,1195,1190,1198,1190,1219,1207,1221,1217,1255,1190,586,586,586,1202,1216,1183,1204,598,599,600,1184,1184,1195,1215,590,590,590,590,1191,1248,1194,590,1185,1239,1204,1206,1202,1195,1202,507,508,509,1203
1147,924,924,924,924,924,924,924,1159,924,924,1203,1215,1195,1183,1220,1217,1210,1255,1243,1208,1206,1196,1192,1186,1210,1210,1216,1252,1212,1192,1183,590,590,598,599,600,586,1255,1206,1221,1200,1217,1212,1216,1187,1192,1213,1187,1188,1184,1187,1201,586,586,586,586,1191,1237,1189,1185,1188,1188,1189,1215,586,586,586,586,1185,1189,1185,1245,611,612,612,612,613,1245,1187,1207,1209,1214,590,590,1255,1217,1199,590,1219,1186,1200,1199,1255,1193,1188,520,521,522,1218
924,1205,1210,924,924,924,924,924,924,924,1248,1191,1186,1195,1191,1193,1185,380,1206,1203,1193,1245,1237,1189,1208,1243,1238,1200,1239,1211,1211,590,590,590,611,612,613,586,1189,1193,1188,1187,1208,1190,1215,1203,1187,1220,1248,1205,1183,1183,1237,1192,1202,1252,1218,1211,1210,1183,1210,1248,1252,1201,1195,1216,1221,1205,1207,1207,1191,1201,1220,625,625,625,625,625,1260,1204,1217,1260,1201,1192,590,1218,1188,1208,1239,1239,1252,1197,1214,1260,1219,1185,533,534,535,1215
924,1204,1238,924,924,924,1131,924,924,1217,1195,1248,1191,1217,1185,1215,1186,1186,1255,1220,1195,1189,1197,1183,1208,1212,1212,1214,1210,1185,1186,590,590,590,624,625,626,586,1219,1195,1194,1191,1206,1194,1185,1243,1245,586,586,586,586,1190,1243,1243,1187,1192,1248,1208,1204,1219,1192,590,590,590,590,1203,1187,1186,1204,1221,1195,1220,1212,1211,1195,1190,1213,1245,1215,1193,1204,1210,1191,1243,1183,507,509,1260,1190,1216,1215,1190,1237,1248,1193,1221,1219,1201,1248,1195
924,1147,924,924,924,924,924,1260,1184,1187,1215,1221,1189,1187,1238,1199,1200,1189,1192,1184,1248,1238,1185,1189,1200,1195,1239,1204,1194,1212,1211,590,590,590,590,590,590,586,1199,1218,1185,1243,1260,1202,1219,1238,1201,586,586,586,586,586,586,1206,1192,1196,1198,1198,1210,1196,590,590,590,590,590,590,1186,1198,1208,1198,1197,1196,1245,1187,1195,1243,1195,1255,1245,1199,1218,1219,1260,1215,1207,520,522,1198,1203,1214,1198,1220,1221,1183,1219,1239,1252,1188,1185,1252
1131,924,924,924,924,1200,1248,1202,1186,1245,1208,1260,1214,338,339,340,1209,1199,1211,1219,1199,1201,1191,1218,1194,1220,1255,1191,1191,1193,1184,590,590,590,590,590,590,590,1202,1212,1218,1202,1237,1185,1202,1220,586,586,1198,1198,1198,586,586,1214,1185,1209,1205,1187,1196,1243,590,590,590,1201,590,590,590,1210,1248,1183,1187,1197,1204,1187,1193,380,1197,1214,1191,1238,1195,1205,1218,1245,1212,533,535,1199,1211,1201,1201,1195,1202,1202,1196,1209,1205,1205,1199,1255
924,1189,1189,1215,1212,1188,1200,1217,1183,1211,1209,1220,1184,351,352,353,1195,1243,1192,1184,1188,1204,1220,1189,1204,1216,1184,1238,1243,1216,1193,1211,1196,1260,1213,1208,1245,1210,1204,1220,1214,1206,1191,1189,1211,1238,586,586,598,599,600,586,586,1193,1203,1194,1216,1185,1216,1207,590,590,1211,1196,1217,590,590,1237,1216,1218,1202,338,339,340,1214,1190,1188,1187,1198,1238,1200,1199,1188,1210,1245,1221,1248,1243,1211,1200,1252,1201,1190,1183,1204,1260,1260,1238,1218,1207
1243,1197,1209,1207,1207,1211,1200,1203,1186,1202,1221,1194,1199,364,365,366,1220,1183,1188,1205,1220,1199,1192,1199,1219,1252,1260,1187,1215,1217,1200,1210,1215,1191,1214,1187,1245,1193,1220,1183,1238,1192,1243,1204,1197,1237,586,586,611,612,613,586,586,1204,1199,1252,380,1248,1194,590,590,590,1221,612,1206,590,590,590,1238,1205,1193,364,365,366,1248,1204,1252,1252,1198,1214,1238,1212,1206,1191,1255,1208,1188,1207,1200,1192,1207,1199,1192,1205,1245,1243,1220,1252,1209,1199
1185,1207,1239,1255,1189,1217,1213,1207,1183,338,340,1243,1192,1197,1252,1197,1197,1218,1197,1186,1186,1248,1204,1191,1210,1202,1255,1213,1255,1255,1199,1193,1183,1199,1204,1252,1211,1248,1237,1195,1186,1183,1212,1197,1194,586,586,586,624,625,626,586,586,1255,1245,1192,1194,1220,1199,590,590,590,1197,625,1206,590,590,590,1245,1238,1208,1217,1211,1218,1211,1191,1255,1196,1260,1243,1186,1203,1202,1248,1238,1245,1221,1209,1252,1260,1187,1238,1193,1210,1195,1216,1195,1216,1221,1205
1192,1198,1209,1202,1214,1212,1199,1190,1212,351,353,1183,1195,1243,1188,1218,1195,1187,1255,1187,1215,1252,1214,1243,1183,1199,1187,1198,1214,1248,1211,1207,1186,1219,1205,1255,1220,1203,1189,1196,1245,1216,1194,1245,1217,586,586,586,586,586,586,586,1260,1203,338,339,340,1189,1207,590,590,590,590,590,590,590,590,1255,1245,1211,1184,1196,1205,1245,1221,1216,1214,1211,1209,1237,1198,1203,1260,1200,1208,1210,1238,1260,1260,1204,1194,1198,1252,1192,1211,1203,1211,1203,1187,1186
1194,1255,1221,1201,1211,1219,1185,1197,1218,364,366,1186,1193,1198,1185,1260,1212,1187,1192,1193,1197,1212,1213,1213,1196,1209,1218,1239,1243,1238,1260,1221,1213,1213,1255,1214,1185,1237,1252,1195,1197,1183,1198,1217,1194,1238,1203,586,586,586,586,586,1199,1202,351,352,353,1239,1221,1248,590,590,590,590,590,590,590,1239,1197,1197,1220,380,1206,1221,1200,1207,1203,1213,1214,1239,507,508,509,1210,1213,1239,598,599,600,1197,1216,1221,1203,1183,1221,1221,1221,1221,1186,1198
1191,1239,1211,1216,1195,1209,338,340,1204,1201,1212,1200,1213,1260,1238,1201,1188,1197,1210,1212,1220,1214,1189,1216,1219,1213,1260,1219,1201,1195,1184,1198,1201,1238,1255,1195,1191,1221,1199,1215,1220,1237,1200,1237,1198,1184,1198,1201,380,1195,1198,1199,1239,1221,364,365,366,1209,1183,1248,1237,1255,1238,1245,1204,1237,1201,1255,1245,1216,1238,1202,1197,507,508,509,1217,1188,1212,1219,520,521,522,1195,1183,1195,611,612,613,1190,1213,1186,1238,1201,1186,1184,1186,510,1207,1210
1187,1212,1237,1237,1213,1204,351,353,1238,1183,1238,1209,1185,1215,1191,1197,1213,1209,1248,1260,1209,1243,1216,1200,1191,1237,1184,1199,1206,1203,1208,1189,1219,1206,1198,1185,1190,1255,1199,1245,1203,1219,1203,1243,1243,1205,1237,590,590,590,590,590,590,1208,1218,1210,338,339,340,1237,1194,1205,380,1206,1193,1188,1211,377,378,379,1188,1192,1200,520,521,522,1245,1206,1198,1215,533,534,535,1220,1183,586,611,612,612,612,1203,1219,1197,1237,1217,1195,1217,523,1186,1237
1221,1260,1209,1201,1203,1206,364,366,1210,1194,1188,1245,1201,1219,1188,1245,1205,1199,1221,1215,1186,1252,1239,1196,1237,1191,1194,1217,1239,1192,1192,1237,1210,1212,1200,1200,1186,1205,1243,1215,1218,1192,1221,1188,1209,590,590,590,590,590,590,590,590,1211,1196,1211,351,352,353,1198,1195,590,590,590,590,590,1190,1210,1245,1190,1245,1219,1207,533,534,535,1188,1191,1208,1217,1200,1245,1194,1191,1191,1243,625,625,625,1238,1203,1188,1208,1195,1206,1211,1206,536,1252,1185
1195,1239,1202,1237,338,340,1238,1217,1187,1210,1202,1204,1252,1243,1207,1207,1211,1200,1203,1186,1202,1221,1194,1255,1219,1199,1206,1185,1183,1201,1255,1209,1243,1255,1245,1187,1237,1239,1196,1206,1215,1188,1209,1187,1185,590,590,590,590,590,590,590,590,1215,1185,1207,364,365,366,1213,590,590,1243,1191,1200,590,1204,1239,1210,1216,1252,1217,1195,1211,1194,1184,507,508,509,1245,1217,1255,1206,1196,1213,1255,1196,1218,1196,1219,1220,1210,1183,1188,1206,1183,1206,1183,1216,1238
339,340,1245,1186,364,366,1239,1191,1216,1239,1195,1200,1221,1212,1255,1189,1217,1213,1207,1183,1209,1206,1243,1243,1215,1192,1217,1203,1217,1201,1200,1245,1221,1239,1208,1220,1188,1193,1255,1202,1219,1185,1252,1245,1201,590,590,590,1217,1243,1221,590,590,590,1201,338,339,340,1192,1221,590,590,590,590,590,590,1219,1204,1214,1239,1193,1183,1198,1243,1188,1255,520,521,522,1252,1189,1196,1245,1255,1218,1202,1214,1207,1248,1198,1195,1239,1216,1220,1215,1216,1215,1216,1190,1255
352,369,340,1221,1194,1199,1203,1194,1219,1192,1252,1192,1238,1252,1202,1214,1212,1199,1190,1212,1238,1214,1183,1187,1206,1212,1215,1202,1237,1199,1183,1197,1194,1239,1188,1199,1210,1245,586,586,1213,1238,1211,1205,1208,590,590,590,1198,612,1255,590,590,590,1248,351,352,353,1213,590,590,590,590,612,590,590,1183,1208,1185,1194,1210,1217,1197,1219,1260,1217,533,534,535,1214,507,508,509,1189,1260,1208,1189,1198,1221,1221,1238,1219,1243,1199,1203,1187,1203,1187,1193,1239
356,357,369,339,340,1252,1260,1190,1213,1211,1203,1188,1190,1209,1201,1211,1219,1185,1197,1218,1196,1187,1186,1200,1186,1239,1220,1195,1212,1191,1206,1191,1197,1213,1199,1220,1189,1201,1248,586,586,586,1184,1207,1187,1215,590,590,590,625,590,590,590,1237,1217,364,365,366,1204,590,590,590,590,625,1220,590,590,1186,1212,1187,1196,1200,1200,1208,1190,1191,1219,1195,1195,1248,520,521,522,1192,1194,1221,1211,1237,1200,1200,1187,1219,1214,1183,1204,1237,1204,1237,1201,1255
369,370,356,357,353,1214,1209,1216,1255,1192,1207,1237,1204,1184,1216,1195,1209,1239,1190,1204,1201,1212,1200,1195,1185,1198,1186,1184,1218,1201,1196,1191,1217,1248,1196,1201,1216,1219,1214,586,586,586,586,1202,1203,1205,590,590,590,590,590,590,590,1190,1212,1205,1212,1237,1184,1207,590,590,590,590,590,590,1190,1217,1212,1215,1192,1183,1187,1185,1203,1185,1216,1196,1243,1238,533,534,535,1215,1218,1192,1238,1196,1205,1216,1189,1209,1239,1185,1193,1188,1193,1188,1211,1248
352,352,369,370,353,1188,1211,1209,1183,1213,1245,1205,1212,1220,1237,1213,1204,1216,1220,1201,1183,1238,1209,1210,1204,1185,1213,1219,1237,1211,1237,1204,1202,1202,1183,1200,1194,1191,1206,586,586,586,586,586,1204,1218,1184,1217,1192,1237,1204,1196,1245,1205,380,1202,1260,1220,1184,1208,1252,1248,1245,1218,1220,1195,1188,1203,1196,1215,1205,1188,1206,1190,1237,1187,1189,1216,1185,1248,1210,1205,1203,1203,1218,1255,1209,1198,1194,1215,1204,1248,1185,1245,1188,1193,1188,1193,1190,1210
